"","year","month","monthYear","state","CharacteristicName","hasStateReg","firstRegYear","currentRegYear","USDARegion","avgValue"
"6390",2012,3,Mar 2012,"WI","Nitrate",FALSE,NA,NA,"Lake States",0.87380198019802
"6391",2012,3,Mar 2012,"WI","Nitrite",FALSE,NA,NA,"Lake States",0.0205
"6392",2012,3,Mar 2012,"WV","Nitrate",FALSE,NA,NA,"Appalachian",1.70051111111111
"6393",2012,3,Mar 2012,"WV","Nitrite",FALSE,NA,NA,"Appalachian",0.00505823529411765
"6394",2012,3,Mar 2012,"WV","Nitrogen",FALSE,NA,NA,"Appalachian",1.3272
"6395",2012,4,Apr 2012,"AK","Nitrogen",FALSE,NA,NA,NA,0.106
"6396",2012,4,Apr 2012,"AL","Nitrate",TRUE,2015,2015,"Southeast",2.37666666666667
"6397",2012,4,Apr 2012,"AR","Nitrate",FALSE,NA,NA,"Delta States",2.1
"6398",2012,4,Apr 2012,"AR","Nitrite",FALSE,NA,NA,"Delta States",0.037
"6399",2012,4,Apr 2012,"AZ","Nitrate",FALSE,1972,2023,"Mountain",4.31826086956522
"6400",2012,4,Apr 2012,"AZ","Nitrite",FALSE,1972,2023,"Mountain",0.1213
"6401",2012,4,Apr 2012,"CA","Nitrogen",TRUE,1918,2018,"Pacific",7.10373720930233
"6402",2012,4,Apr 2012,"CT","Nitrogen",FALSE,NA,NA,"Northeast",0.1609999985
"6403",2012,4,Apr 2012,"GA","Nitrogen",TRUE,2012,2012,"Southeast",0.76
"6404",2012,4,Apr 2012,"HI","Nitrogen",TRUE,2016,2016,NA,0.311658620689655
"6405",2012,4,Apr 2012,"IA","Nitrate",FALSE,NA,NA,"Corn Belt",12.8607476635514
"6406",2012,4,Apr 2012,"ID","Nitrogen",TRUE,1988,2023,"Mountain",0.164311106153846
"6407",2012,4,Apr 2012,"IL","Nitrate",FALSE,NA,NA,"Corn Belt",6.4
"6408",2012,4,Apr 2012,"KS","Nitrate",FALSE,NA,NA,"Northern Plains",1.90714285714286
"6409",2012,4,Apr 2012,"KS","Nitrogen",FALSE,NA,NA,"Northern Plains",4.0355
"6410",2012,4,Apr 2012,"KY","Nitrate",FALSE,NA,NA,"Appalachian",3.39833333333333
"6411",2012,4,Apr 2012,"LA","Nitrate",FALSE,NA,NA,"Delta States",0.413363636363636
"6412",2012,4,Apr 2012,"LA","Nitrite",FALSE,NA,NA,"Delta States",0.0484864864864865
"6413",2012,4,Apr 2012,"LA","Nitrogen",FALSE,NA,NA,"Delta States",1.1
"6414",2012,4,Apr 2012,"MD","Nitrogen",TRUE,2002,2016,"Northeast",10.0326682808717
"6415",2012,4,Apr 2012,"ME","Nitrogen",FALSE,NA,NA,"Northeast",0.1522
"6416",2012,4,Apr 2012,"MI","Nitrate",FALSE,NA,NA,"Lake States",0.7455625
"6417",2012,4,Apr 2012,"MI","Nitrite",FALSE,NA,NA,"Lake States",0.00888571428571428
"6418",2012,4,Apr 2012,"MI","Nitrogen",FALSE,NA,NA,"Lake States",0.768
"6419",2012,4,Apr 2012,"MN","Nitrogen",TRUE,2010,2010,"Lake States",0.956352941176471
"6420",2012,4,Apr 2012,"MO","Nitrate",FALSE,NA,NA,"Corn Belt",1.3
"6421",2012,4,Apr 2012,"MO","Nitrogen",FALSE,NA,NA,"Corn Belt",1.13053571428571
"6422",2012,4,Apr 2012,"MS","Nitrate",FALSE,NA,NA,"Delta States",1.11
"6423",2012,4,Apr 2012,"MT","Nitrogen",TRUE,1983,2018,"Mountain",0.315783648142857
"6424",2012,4,Apr 2012,"NC","Nitrogen",TRUE,2011,2011,"Appalachian",1.27
"6425",2012,4,Apr 2012,"ND","Nitrate",FALSE,NA,NA,"Northern Plains",0.0706666666666667
"6426",2012,4,Apr 2012,"NE","Nitrogen",TRUE,2000,2023,"Northern Plains",6.615
"6427",2012,4,Apr 2012,"NV","Nitrogen",TRUE,2004,2022,"Mountain",1.34109677419355
"6428",2012,4,Apr 2012,"NY","Nitrate",FALSE,NA,NA,"Northeast",0.614217391304348
"6429",2012,4,Apr 2012,"NY","Nitrite",FALSE,NA,NA,"Northeast",0.0401344262295082
"6430",2012,4,Apr 2012,"NY","Nitrogen",FALSE,NA,NA,"Northeast",0.395012121212121
"6431",2012,4,Apr 2012,"OH","Nitrite",FALSE,NA,NA,"Corn Belt",0.0468543689320388
"6432",2012,4,Apr 2012,"OK","Nitrogen",TRUE,2012,2012,"Southern Plains",1.96953488372093
"6433",2012,4,Apr 2012,"OR","Nitrogen",TRUE,1992,2021,"Pacific",0.927
"6434",2012,4,Apr 2012,"PA","Nitrogen",TRUE,1975,2012,"Northeast",1.64298642533937
"6435",2012,4,Apr 2012,"SC","Nitrogen",FALSE,NA,NA,"Southeast",0.913024590163934
"6436",2012,4,Apr 2012,"SD","Nitrate",FALSE,NA,NA,"Northern Plains",0.33
"6437",2012,4,Apr 2012,"SD","Nitrite",FALSE,NA,NA,"Northern Plains",0.0017
"6438",2012,4,Apr 2012,"TN","Nitrate",FALSE,NA,NA,"Appalachian",0.364179487179487
"6439",2012,4,Apr 2012,"TN","Nitrite",FALSE,NA,NA,"Appalachian",0.0133333333333333
"6440",2012,4,Apr 2012,"TX","Nitrogen",TRUE,1997,2009,"Southern Plains",1.91511811023622
"6441",2012,4,Apr 2012,"UT","Nitrogen",TRUE,2006,2022,"Mountain",2.32778391959799
"6442",2012,4,Apr 2012,"VA","Nitrogen",TRUE,2008,2022,"Appalachian",2.29185714285714
"6443",2012,4,Apr 2012,"VT","Nitrate",FALSE,NA,NA,"Northeast",0.225555555555556
"6444",2012,4,Apr 2012,"VT","Nitrogen",FALSE,NA,NA,"Northeast",0.414188379204893
"6445",2012,4,Apr 2012,"WA","Nitrogen",TRUE,2018,2018,"Pacific",0.852120645206897
"6446",2012,4,Apr 2012,"WI","Nitrate",FALSE,NA,NA,"Lake States",0.503864077669903
"6447",2012,4,Apr 2012,"WI","Nitrite",FALSE,NA,NA,"Lake States",0.0179736842105263
"6448",2012,4,Apr 2012,"WV","Nitrate",FALSE,NA,NA,"Appalachian",1.31381304347826
"6449",2012,4,Apr 2012,"WV","Nitrite",FALSE,NA,NA,"Appalachian",0.00544875
"6450",2012,4,Apr 2012,"WV","Nitrogen",FALSE,NA,NA,"Appalachian",1.248
"6451",2012,4,Apr 2012,"WY","Nitrate",TRUE,2018,2018,"Mountain",15.8271764705882
"6452",2012,5,May 2012,"AK","Nitrite",FALSE,NA,NA,NA,0.001346
"6453",2012,5,May 2012,"AK","Nitrogen",FALSE,NA,NA,NA,0.09
"6454",2012,5,May 2012,"AL","Nitrate",TRUE,2015,2015,"Southeast",1.80633333333333
"6455",2012,5,May 2012,"AR","Nitrate",FALSE,NA,NA,"Delta States",2
"6456",2012,5,May 2012,"AR","Nitrite",FALSE,NA,NA,"Delta States",0.046
"6457",2012,5,May 2012,"AZ","Nitrate",FALSE,1972,2023,"Mountain",2.32972727272727
"6458",2012,5,May 2012,"AZ","Nitrite",FALSE,1972,2023,"Mountain",0.26
"6459",2012,5,May 2012,"CA","Nitrogen",TRUE,1918,2018,"Pacific",5.93639829963504
"6460",2012,5,May 2012,"CO","Nitrogen",TRUE,2015,2015,"Mountain",0.148629748
"6461",2012,5,May 2012,"CT","Nitrogen",FALSE,NA,NA,"Northeast",0.155249998
"6462",2012,5,May 2012,"GA","Nitrogen",TRUE,2012,2012,"Southeast",0.76
"6463",2012,5,May 2012,"HI","Nitrogen",TRUE,2016,2016,NA,0.546066990291262
"6464",2012,5,May 2012,"IA","Nitrate",FALSE,NA,NA,"Corn Belt",21.9978947368421
"6465",2012,5,May 2012,"ID","Nitrogen",TRUE,1988,2023,"Mountain",0.1555
"6466",2012,5,May 2012,"IL","Nitrate",FALSE,NA,NA,"Corn Belt",1.46663636363636
"6467",2012,5,May 2012,"KS","Nitrate",FALSE,NA,NA,"Northern Plains",2.4795
"6468",2012,5,May 2012,"KS","Nitrite",FALSE,NA,NA,"Northern Plains",0.12
"6469",2012,5,May 2012,"KS","Nitrogen",FALSE,NA,NA,"Northern Plains",2.59913043478261
"6470",2012,5,May 2012,"KY","Nitrate",FALSE,NA,NA,"Appalachian",4.39573076923077
"6471",2012,5,May 2012,"LA","Nitrate",FALSE,NA,NA,"Delta States",0.656857142857143
"6472",2012,5,May 2012,"LA","Nitrite",FALSE,NA,NA,"Delta States",0.0481884057971015
"6473",2012,5,May 2012,"LA","Nitrogen",FALSE,NA,NA,"Delta States",1.2
"6474",2012,5,May 2012,"MA","Nitrogen",TRUE,2007,2007,"Northeast",0.9748
"6475",2012,5,May 2012,"MD","Nitrogen",TRUE,2002,2016,"Northeast",9.69841726618705
"6476",2012,5,May 2012,"ME","Nitrogen",FALSE,NA,NA,"Northeast",0.244166666666667
"6477",2012,5,May 2012,"MI","Nitrate",FALSE,NA,NA,"Lake States",0.687421052631579
"6478",2012,5,May 2012,"MI","Nitrite",FALSE,NA,NA,"Lake States",0.01935
"6479",2012,5,May 2012,"MI","Nitrogen",FALSE,NA,NA,"Lake States",0.788333333333333
"6480",2012,5,May 2012,"MN","Nitrogen",TRUE,2010,2010,"Lake States",0.904625
"6481",2012,5,May 2012,"MO","Nitrate",FALSE,NA,NA,"Corn Belt",0.0418333333333333
"6482",2012,5,May 2012,"MO","Nitrogen",FALSE,NA,NA,"Corn Belt",0.904135021097046
"6483",2012,5,May 2012,"MS","Nitrogen",FALSE,NA,NA,"Delta States",3.3
"6484",2012,5,May 2012,"MT","Nitrogen",TRUE,1983,2018,"Mountain",0.0970427331538462
"6485",2012,5,May 2012,"ND","Nitrate",FALSE,NA,NA,"Northern Plains",0.127666666666667
"6486",2012,5,May 2012,"ND","Nitrite",FALSE,NA,NA,"Northern Plains",0.0131818181818182
"6487",2012,5,May 2012,"NE","Nitrogen",TRUE,2000,2023,"Northern Plains",6.9921052631579
"6488",2012,5,May 2012,"NH","Nitrogen",FALSE,NA,NA,"Northeast",0.232666666666667
"6489",2012,5,May 2012,"NJ","Nitrogen",TRUE,2005,2009,"Northeast",0.6336
"6490",2012,5,May 2012,"NV","Nitrogen",TRUE,2004,2022,"Mountain",0.389310344827586
"6491",2012,5,May 2012,"NY","Nitrate",FALSE,NA,NA,"Northeast",0.583811320754717
"6492",2012,5,May 2012,"NY","Nitrite",FALSE,NA,NA,"Northeast",0.0476144827586207
"6493",2012,5,May 2012,"NY","Nitrogen",FALSE,NA,NA,"Northeast",0.391863963636364
"6494",2012,5,May 2012,"OH","Nitrite",FALSE,NA,NA,"Corn Belt",0.0631818181818182
"6495",2012,5,May 2012,"OK","Nitrogen",TRUE,2012,2012,"Southern Plains",1.85028571428571
"6496",2012,5,May 2012,"OR","Nitrogen",TRUE,1992,2021,"Pacific",0.6085
"6497",2012,5,May 2012,"PA","Nitrogen",TRUE,1975,2012,"Northeast",2.08470085470085
"6498",2012,5,May 2012,"SC","Nitrogen",FALSE,NA,NA,"Southeast",0.987455782312925
"6499",2012,5,May 2012,"SD","Nitrate",FALSE,NA,NA,"Northern Plains",0.97528
"6500",2012,5,May 2012,"SD","Nitrite",FALSE,NA,NA,"Northern Plains",0.0310166666666667
"6501",2012,5,May 2012,"TN","Nitrate",FALSE,NA,NA,"Appalachian",0.439944444444444
"6502",2012,5,May 2012,"TN","Nitrite",FALSE,NA,NA,"Appalachian",0.0178125
"6503",2012,5,May 2012,"TX","Nitrogen",TRUE,1997,2009,"Southern Plains",2.08684210526316
"6504",2012,5,May 2012,"UT","Nitrogen",TRUE,2006,2022,"Mountain",1.64582295081967
"6505",2012,5,May 2012,"VA","Nitrogen",TRUE,2008,2022,"Appalachian",1.67867857142857
"6506",2012,5,May 2012,"VT","Nitrogen",FALSE,NA,NA,"Northeast",0.609783345323741
"6507",2012,5,May 2012,"WA","Nitrogen",TRUE,2018,2018,"Pacific",0.718122024435484
"6508",2012,5,May 2012,"WI","Nitrate",FALSE,NA,NA,"Lake States",0.807873015873016
"6509",2012,5,May 2012,"WI","Nitrite",FALSE,NA,NA,"Lake States",0.0291538461538462
"6510",2012,5,May 2012,"WV","Nitrate",FALSE,NA,NA,"Appalachian",1.55878181818182
"6511",2012,5,May 2012,"WV","Nitrite",FALSE,NA,NA,"Appalachian",0.006756
"6512",2012,5,May 2012,"WV","Nitrogen",FALSE,NA,NA,"Appalachian",1.4006
"6513",2012,5,May 2012,"WY","Nitrate",TRUE,2018,2018,"Mountain",14.8766666666667
"6514",2012,6,Jun 2012,"AK","Nitrate",FALSE,NA,NA,NA,0.471715898873155
"6515",2012,6,Jun 2012,"AK","Nitrogen",FALSE,NA,NA,NA,0.08875
"6516",2012,6,Jun 2012,"AL","Nitrate",TRUE,2015,2015,"Southeast",2.61
"6517",2012,6,Jun 2012,"AR","Nitrate",FALSE,NA,NA,"Delta States",0.7
"6518",2012,6,Jun 2012,"AR","Nitrite",FALSE,NA,NA,"Delta States",0.038
"6519",2012,6,Jun 2012,"AR","Nitrogen",FALSE,NA,NA,"Delta States",1.32
"6520",2012,6,Jun 2012,"AZ","Nitrate",FALSE,1972,2023,"Mountain",0.810909090909091
"6521",2012,6,Jun 2012,"AZ","Nitrite",FALSE,1972,2023,"Mountain",1.49
"6522",2012,6,Jun 2012,"AZ","Nitrogen",FALSE,1972,2023,"Mountain",0.815
"6523",2012,6,Jun 2012,"CA","Nitrogen",TRUE,1918,2018,"Pacific",6.79516209386282
"6524",2012,6,Jun 2012,"CO","Nitrogen",TRUE,2015,2015,"Mountain",0.07887678825
"6525",2012,6,Jun 2012,"CT","Nitrogen",FALSE,NA,NA,"Northeast",0.225666667333333
"6526",2012,6,Jun 2012,"GA","Nitrogen",TRUE,2012,2012,"Southeast",0.5
"6527",2012,6,Jun 2012,"HI","Nitrogen",TRUE,2016,2016,NA,0.141975609756098
"6528",2012,6,Jun 2012,"IA","Nitrate",FALSE,NA,NA,"Corn Belt",17.9395061728395
"6529",2012,6,Jun 2012,"ID","Nitrogen",TRUE,1988,2023,"Mountain",0.1188527869375
"6530",2012,6,Jun 2012,"IL","Nitrate",FALSE,NA,NA,"Corn Belt",1.50975862068966
"6531",2012,6,Jun 2012,"KS","Nitrate",FALSE,NA,NA,"Northern Plains",2.87336
"6532",2012,6,Jun 2012,"KS","Nitrite",FALSE,NA,NA,"Northern Plains",0.11455
"6533",2012,6,Jun 2012,"KS","Nitrogen",FALSE,NA,NA,"Northern Plains",5.25322941176471
"6534",2012,6,Jun 2012,"KY","Nitrate",FALSE,NA,NA,"Appalachian",3.92083333333333
"6535",2012,6,Jun 2012,"LA","Nitrate",FALSE,NA,NA,"Delta States",0.632697674418605
"6536",2012,6,Jun 2012,"LA","Nitrite",FALSE,NA,NA,"Delta States",0.101028571428571
"6537",2012,6,Jun 2012,"LA","Nitrogen",FALSE,NA,NA,"Delta States",1.7
"6538",2012,6,Jun 2012,"MA","Nitrogen",TRUE,2007,2007,"Northeast",1.37209057142857
"6539",2012,6,Jun 2012,"MD","Nitrogen",TRUE,2002,2016,"Northeast",10.2538261904762
"6540",2012,6,Jun 2012,"ME","Nitrogen",FALSE,NA,NA,"Northeast",0.2053
"6541",2012,6,Jun 2012,"MI","Nitrate",FALSE,NA,NA,"Lake States",0.68
"6542",2012,6,Jun 2012,"MI","Nitrite",FALSE,NA,NA,"Lake States",0.016093023255814
"6543",2012,6,Jun 2012,"MN","Nitrogen",TRUE,2010,2010,"Lake States",1.02758928571429
"6544",2012,6,Jun 2012,"MO","Nitrate",FALSE,NA,NA,"Corn Belt",1.43726086956522
"6545",2012,6,Jun 2012,"MO","Nitrogen",FALSE,NA,NA,"Corn Belt",0.837152466367713
"6546",2012,6,Jun 2012,"MT","Nitrogen",TRUE,1983,2018,"Mountain",0.212818341142857
"6547",2012,6,Jun 2012,"NC","Nitrogen",TRUE,2011,2011,"Appalachian",1.031
"6548",2012,6,Jun 2012,"ND","Nitrate",FALSE,NA,NA,"Northern Plains",0.138
"6549",2012,6,Jun 2012,"ND","Nitrite",FALSE,NA,NA,"Northern Plains",0.01155
"6550",2012,6,Jun 2012,"NE","Nitrogen",TRUE,2000,2023,"Northern Plains",7.50715
"6551",2012,6,Jun 2012,"NH","Nitrate",FALSE,NA,NA,"Northeast",1.5
"6552",2012,6,Jun 2012,"NH","Nitrogen",FALSE,NA,NA,"Northeast",0.2955
"6553",2012,6,Jun 2012,"NV","Nitrogen",TRUE,2004,2022,"Mountain",0.617417910447761
"6554",2012,6,Jun 2012,"NY","Nitrate",FALSE,NA,NA,"Northeast",0.778979591836735
"6555",2012,6,Jun 2012,"NY","Nitrite",FALSE,NA,NA,"Northeast",0.047449593495935
"6556",2012,6,Jun 2012,"NY","Nitrogen",FALSE,NA,NA,"Northeast",0.425132857142857
"6557",2012,6,Jun 2012,"OH","Nitrite",FALSE,NA,NA,"Corn Belt",0.0862697674418605
"6558",2012,6,Jun 2012,"OK","Nitrogen",TRUE,2012,2012,"Southern Plains",4.14655172413793
"6559",2012,6,Jun 2012,"OR","Nitrogen",TRUE,1992,2021,"Pacific",0.53525
"6560",2012,6,Jun 2012,"PA","Nitrogen",TRUE,1975,2012,"Northeast",1.5596568627451
"6561",2012,6,Jun 2012,"SC","Nitrogen",FALSE,NA,NA,"Southeast",0.994648
"6562",2012,6,Jun 2012,"SD","Nitrate",FALSE,NA,NA,"Northern Plains",1.21428571428571
"6563",2012,6,Jun 2012,"SD","Nitrite",FALSE,NA,NA,"Northern Plains",0.0233
"6564",2012,6,Jun 2012,"TN","Nitrate",FALSE,NA,NA,"Appalachian",0.0976
"6565",2012,6,Jun 2012,"TN","Nitrite",FALSE,NA,NA,"Appalachian",0.0118
"6566",2012,6,Jun 2012,"TX","Nitrogen",TRUE,1997,2009,"Southern Plains",2.19365269461078
"6567",2012,6,Jun 2012,"UT","Nitrogen",TRUE,2006,2022,"Mountain",1.5896994047619
"6568",2012,6,Jun 2012,"VA","Nitrogen",TRUE,2008,2022,"Appalachian",2.23015568862275
"6569",2012,6,Jun 2012,"VT","Nitrogen",FALSE,NA,NA,"Northeast",0.568624150943396
"6570",2012,6,Jun 2012,"WA","Nitrogen",TRUE,2018,2018,"Pacific",0.86464257818
"6571",2012,6,Jun 2012,"WI","Nitrate",FALSE,NA,NA,"Lake States",0.433303571428571
"6572",2012,6,Jun 2012,"WI","Nitrite",FALSE,NA,NA,"Lake States",0.0319058823529412
"6573",2012,6,Jun 2012,"WV","Nitrate",FALSE,NA,NA,"Appalachian",0.904434782608696
"6574",2012,6,Jun 2012,"WV","Nitrite",FALSE,NA,NA,"Appalachian",0.004144
"6575",2012,6,Jun 2012,"WV","Nitrogen",FALSE,NA,NA,"Appalachian",1.5965
"6576",2012,6,Jun 2012,"WY","Nitrate",TRUE,2018,2018,"Mountain",18.15
"6577",2012,7,Jul 2012,"AK","Nitrate",FALSE,NA,NA,NA,0.387525838850251
"6578",2012,7,Jul 2012,"AK","Nitrogen",FALSE,NA,NA,NA,0.1
"6579",2012,7,Jul 2012,"AL","Nitrate",TRUE,2015,2015,"Southeast",3.36333333333333
"6580",2012,7,Jul 2012,"AR","Nitrate",FALSE,NA,NA,"Delta States",0.1
"6581",2012,7,Jul 2012,"AR","Nitrite",FALSE,NA,NA,"Delta States",0.018
"6582",2012,7,Jul 2012,"AZ","Nitrate",FALSE,1972,2023,"Mountain",20.9326923076923
"6583",2012,7,Jul 2012,"AZ","Nitrite",FALSE,1972,2023,"Mountain",0.0546
"6584",2012,7,Jul 2012,"CA","Nitrogen",TRUE,1918,2018,"Pacific",7.44433387096774
"6585",2012,7,Jul 2012,"CT","Nitrogen",FALSE,NA,NA,"Northeast",0.140999995
"6586",2012,7,Jul 2012,"GA","Nitrogen",TRUE,2012,2012,"Southeast",0.2755
"6587",2012,7,Jul 2012,"HI","Nitrogen",TRUE,2016,2016,NA,0.120694202898551
"6588",2012,7,Jul 2012,"IA","Nitrate",FALSE,NA,NA,"Corn Belt",9.46470588235294
"6589",2012,7,Jul 2012,"ID","Nitrogen",TRUE,1988,2023,"Mountain",0.0988823971914894
"6590",2012,7,Jul 2012,"IL","Nitrate",FALSE,NA,NA,"Corn Belt",8.6
"6591",2012,7,Jul 2012,"KS","Nitrate",FALSE,NA,NA,"Northern Plains",2.38571428571429
"6592",2012,7,Jul 2012,"KS","Nitrogen",FALSE,NA,NA,"Northern Plains",3.8025
"6593",2012,7,Jul 2012,"KY","Nitrate",FALSE,NA,NA,"Appalachian",5.42711764705882
"6594",2012,7,Jul 2012,"KY","Nitrite",FALSE,NA,NA,"Appalachian",0.0443333333333333
"6595",2012,7,Jul 2012,"LA","Nitrate",FALSE,NA,NA,"Delta States",0.442025641025641
"6596",2012,7,Jul 2012,"LA","Nitrite",FALSE,NA,NA,"Delta States",1.44913888888889
"6597",2012,7,Jul 2012,"LA","Nitrogen",FALSE,NA,NA,"Delta States",1.4
"6598",2012,7,Jul 2012,"MD","Nitrogen",TRUE,2002,2016,"Northeast",9.47242168674699
"6599",2012,7,Jul 2012,"MI","Nitrate",FALSE,NA,NA,"Lake States",0.894571428571429
"6600",2012,7,Jul 2012,"MI","Nitrite",FALSE,NA,NA,"Lake States",0.0251333333333333
"6601",2012,7,Jul 2012,"MI","Nitrogen",FALSE,NA,NA,"Lake States",0.928
"6602",2012,7,Jul 2012,"MN","Nitrogen",TRUE,2010,2010,"Lake States",1.06660869565217
"6603",2012,7,Jul 2012,"MO","Nitrate",FALSE,NA,NA,"Corn Belt",1.3
"6604",2012,7,Jul 2012,"MO","Nitrogen",FALSE,NA,NA,"Corn Belt",0.891730205278592
"6605",2012,7,Jul 2012,"MS","Nitrate",FALSE,NA,NA,"Delta States",1.25835
"6606",2012,7,Jul 2012,"MS","Nitrite",FALSE,NA,NA,"Delta States",0.0299166666666667
"6607",2012,7,Jul 2012,"MT","Nitrogen",TRUE,1983,2018,"Mountain",0.213774181095238
"6608",2012,7,Jul 2012,"ND","Nitrate",FALSE,NA,NA,"Northern Plains",0.082
"6609",2012,7,Jul 2012,"ND","Nitrite",FALSE,NA,NA,"Northern Plains",0.009516
"6610",2012,7,Jul 2012,"NE","Nitrogen",TRUE,2000,2023,"Northern Plains",4.30454545454545
"6611",2012,7,Jul 2012,"NH","Nitrate",FALSE,NA,NA,"Northeast",3.1
"6612",2012,7,Jul 2012,"NH","Nitrogen",FALSE,NA,NA,"Northeast",0.34
"6613",2012,7,Jul 2012,"NJ","Nitrogen",TRUE,2005,2009,"Northeast",1.161
"6614",2012,7,Jul 2012,"NV","Nitrogen",TRUE,2004,2022,"Mountain",0.792683544303798
"6615",2012,7,Jul 2012,"NY","Nitrate",FALSE,NA,NA,"Northeast",0.816163265306122
"6616",2012,7,Jul 2012,"NY","Nitrite",FALSE,NA,NA,"Northeast",0.0494333333333333
"6617",2012,7,Jul 2012,"NY","Nitrogen",FALSE,NA,NA,"Northeast",0.4156192734375
"6618",2012,7,Jul 2012,"OH","Nitrite",FALSE,NA,NA,"Corn Belt",0.0576359832635983
"6619",2012,7,Jul 2012,"OK","Nitrogen",TRUE,2012,2012,"Southern Plains",1.99662162162162
"6620",2012,7,Jul 2012,"OR","Nitrogen",TRUE,1992,2021,"Pacific",1.92811111111111
"6621",2012,7,Jul 2012,"PA","Nitrogen",TRUE,1975,2012,"Northeast",1.54094736842105
"6622",2012,7,Jul 2012,"SC","Nitrogen",FALSE,NA,NA,"Southeast",0.973014084507042
"6623",2012,7,Jul 2012,"SD","Nitrate",FALSE,NA,NA,"Northern Plains",1.13237142857143
"6624",2012,7,Jul 2012,"SD","Nitrite",FALSE,NA,NA,"Northern Plains",0.0025
"6625",2012,7,Jul 2012,"TN","Nitrate",FALSE,NA,NA,"Appalachian",0.64791935483871
"6626",2012,7,Jul 2012,"TN","Nitrite",FALSE,NA,NA,"Appalachian",0.021093023255814
"6627",2012,7,Jul 2012,"TX","Nitrogen",TRUE,1997,2009,"Southern Plains",2.99903803131991
"6628",2012,7,Jul 2012,"UT","Nitrogen",TRUE,2006,2022,"Mountain",1.88175272727273
"6629",2012,7,Jul 2012,"VA","Nitrogen",TRUE,2008,2022,"Appalachian",2.24555263157895
"6630",2012,7,Jul 2012,"VT","Nitrate",FALSE,NA,NA,"Northeast",0.095
"6631",2012,7,Jul 2012,"VT","Nitrogen",FALSE,NA,NA,"Northeast",0.569485177377892
"6632",2012,7,Jul 2012,"WA","Nitrogen",TRUE,2018,2018,"Pacific",0.733013773072727
"6633",2012,7,Jul 2012,"WI","Nitrate",FALSE,NA,NA,"Lake States",0.42612380952381
"6634",2012,7,Jul 2012,"WI","Nitrite",FALSE,NA,NA,"Lake States",0.0302978723404255
"6635",2012,7,Jul 2012,"WV","Nitrate",FALSE,NA,NA,"Appalachian",0.93045
"6636",2012,7,Jul 2012,"WV","Nitrite",FALSE,NA,NA,"Appalachian",0.00613538461538462
"6637",2012,7,Jul 2012,"WV","Nitrogen",FALSE,NA,NA,"Appalachian",1.4842
"6638",2012,8,Aug 2012,"AK","Nitrate",FALSE,NA,NA,NA,0.384016613467525
"6639",2012,8,Aug 2012,"AK","Nitrogen",FALSE,NA,NA,NA,0.0736363636363636
"6640",2012,8,Aug 2012,"AL","Nitrate",TRUE,2015,2015,"Southeast",1.59371428571429
"6641",2012,8,Aug 2012,"AR","Nitrate",FALSE,NA,NA,"Delta States",0.3
"6642",2012,8,Aug 2012,"AR","Nitrite",FALSE,NA,NA,"Delta States",0.022
"6643",2012,8,Aug 2012,"AZ","Nitrate",FALSE,1972,2023,"Mountain",1.46916666666667
"6644",2012,8,Aug 2012,"AZ","Nitrite",FALSE,1972,2023,"Mountain",0.0435
"6645",2012,8,Aug 2012,"CA","Nitrogen",TRUE,1918,2018,"Pacific",6.12166485355649
"6646",2012,8,Aug 2012,"CT","Nitrogen",FALSE,NA,NA,"Northeast",0.292333334
"6647",2012,8,Aug 2012,"GA","Nitrogen",TRUE,2012,2012,"Southeast",0.28
"6648",2012,8,Aug 2012,"HI","Nitrogen",TRUE,2016,2016,NA,0.162247727272727
"6649",2012,8,Aug 2012,"IA","Nitrate",FALSE,NA,NA,"Corn Belt",6.03333333333333
"6650",2012,8,Aug 2012,"ID","Nitrogen",TRUE,1988,2023,"Mountain",0.0898876662962963
"6651",2012,8,Aug 2012,"IL","Nitrate",FALSE,NA,NA,"Corn Belt",0.136565217391304
"6652",2012,8,Aug 2012,"KS","Nitrate",FALSE,NA,NA,"Northern Plains",4.10285714285714
"6653",2012,8,Aug 2012,"KS","Nitrogen",FALSE,NA,NA,"Northern Plains",3.31958333333333
"6654",2012,8,Aug 2012,"KY","Nitrate",FALSE,NA,NA,"Appalachian",5.98235714285714
"6655",2012,8,Aug 2012,"KY","Nitrite",FALSE,NA,NA,"Appalachian",0.039
"6656",2012,8,Aug 2012,"LA","Nitrate",FALSE,NA,NA,"Delta States",0.21928125
"6657",2012,8,Aug 2012,"LA","Nitrite",FALSE,NA,NA,"Delta States",0.0935135135135135
"6658",2012,8,Aug 2012,"LA","Nitrogen",FALSE,NA,NA,"Delta States",1.2
"6659",2012,8,Aug 2012,"MA","Nitrogen",TRUE,2007,2007,"Northeast",1.0524
"6660",2012,8,Aug 2012,"MD","Nitrogen",TRUE,2002,2016,"Northeast",9.21127053140097
"6661",2012,8,Aug 2012,"ME","Nitrate",FALSE,NA,NA,"Northeast",0.370666666666667
"6662",2012,8,Aug 2012,"ME","Nitrogen",FALSE,NA,NA,"Northeast",0.26552380952381
"6663",2012,8,Aug 2012,"MI","Nitrate",FALSE,NA,NA,"Lake States",0.606833333333333
"6664",2012,8,Aug 2012,"MI","Nitrite",FALSE,NA,NA,"Lake States",0.0151153846153846
"6665",2012,8,Aug 2012,"MI","Nitrogen",FALSE,NA,NA,"Lake States",0.655555555555556
"6666",2012,8,Aug 2012,"MN","Nitrogen",TRUE,2010,2010,"Lake States",0.87403125
